movieId,title,genres,published
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,02/08/2017 16:24
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,02/08/2017 16:24
2128,Safe Men (1998),Comedy,02/08/2017 16:24
2130,Atlantic City (1980),Crime|Drama|Romance,02/08/2017 16:24
2131,Autumn Sonata (HÃ¶stsonaten) (1978),Drama,02/08/2017 16:24
2132,Who's Afraid of Virginia Woolf? (1966),Drama,02/08/2017 16:24
2133,Adventures in Babysitting (1987),Adventure|Comedy,02/08/2017 16:24
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,02/08/2017 16:24
2135,Doctor Dolittle (1967),Adventure|Children|Musical,02/08/2017 16:24
2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,02/08/2017 16:24
2137,Charlotte's Web (1973),Animation|Children,02/08/2017 16:24
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,02/08/2017 16:24
2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,02/08/2017 16:24
2140,"Dark Crystal, The (1982)",Adventure|Fantasy,02/08/2017 16:24
2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,02/08/2017 16:24
2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,02/08/2017 16:24
2143,Legend (1985),Adventure|Fantasy|Romance,02/08/2017 16:24
2144,Sixteen Candles (1984),Comedy|Romance,02/08/2017 16:24
2145,Pretty in Pink (1986),Comedy|Drama|Romance,02/08/2017 16:24
2146,St. Elmo's Fire (1985),Drama|Romance,02/08/2017 16:24
2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,02/08/2017 16:24
2148,House (1986),Comedy|Fantasy|Horror,02/08/2017 16:24
2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,02/08/2017 16:24
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,02/08/2017 16:24
2151,"Gods Must Be Crazy II, The (1989)",Comedy,02/08/2017 16:24
2152,Air Bud: Golden Receiver (1998),Children|Comedy,02/08/2017 16:24
2153,"Avengers, The (1998)",Action|Adventure,02/08/2017 16:24
2154,How Stella Got Her Groove Back (1998),Drama|Romance,02/08/2017 16:24
2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,02/08/2017 16:24
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,02/08/2017 16:24
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,02/08/2017 16:24
2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,02/08/2017 16:24
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,02/08/2017 16:24
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,02/08/2017 16:24
2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,02/08/2017 16:24
2165,Your Friends and Neighbors (1998),Comedy|Drama,02/08/2017 16:24
2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,02/08/2017 16:24
2167,Blade (1998),Action|Horror|Thriller,02/08/2017 16:24
2168,Dance with Me (1998),Drama|Romance,02/08/2017 16:24
2169,Dead Man on Campus (1998),Comedy,02/08/2017 16:24
2170,Wrongfully Accused (1998),Action|Comedy,02/08/2017 16:24
2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,02/08/2017 16:24
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,02/08/2017 16:24
2174,Beetlejuice (1988),Comedy|Fantasy,02/08/2017 16:24
2176,Rope (1948),Crime|Drama|Thriller,02/08/2017 16:24
2177,Family Plot (1976),Comedy|Thriller,02/08/2017 16:24
2178,Frenzy (1972),Thriller,02/08/2017 16:24
2180,Torn Curtain (1966),Thriller,02/08/2017 16:24
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,02/08/2017 16:24
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,02/08/2017 16:24
2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,02/08/2017 16:24
2184,"Trouble with Harry, The (1955)",Comedy|Mystery,02/08/2017 16:24
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,02/08/2017 16:24
2187,Stage Fright (1950),Mystery|Romance|Thriller,02/08/2017 16:24
2188,54 (1998),Drama,02/08/2017 16:24
2189,I Married A Strange Person! (1997),Animation|Comedy|Fantasy|Sci-Fi,02/08/2017 16:24
2190,Why Do Fools Fall In Love? (1998),Drama,02/08/2017 16:24
2191,"Merry War, A (1997)",Comedy,02/08/2017 16:24
2193,Willow (1988),Action|Adventure|Fantasy,02/08/2017 16:24
2194,"Untouchables, The (1987)",Action|Crime|Drama,02/08/2017 16:24
2195,Dirty Work (1998),Comedy,02/08/2017 16:24
2197,Firelight (1997),Drama,02/08/2017 16:24
2200,Under Capricorn (1949),Drama,02/08/2017 16:24
2201,"Paradine Case, The (1947)",Drama,02/08/2017 16:24
2202,Lifeboat (1944),Drama|War,02/08/2017 16:24
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,02/08/2017 16:24
2204,Saboteur (1942),Mystery|Thriller,02/08/2017 16:24
2205,Mr. & Mrs. Smith (1941),Comedy|Romance,02/08/2017 16:24
2206,Suspicion (1941),Film-Noir|Mystery|Thriller,02/08/2017 16:24
2207,Jamaica Inn (1939),Drama,02/08/2017 16:24
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,02/08/2017 16:24
2210,Sabotage (1936),Thriller,02/08/2017 16:24
2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller,02/08/2017 16:24
2214,Number Seventeen (a.k.a. Number 17) (1932),Thriller,02/08/2017 16:24
2215,Rich and Strange (1931),Comedy|Romance,02/08/2017 16:24
2219,Murder! (1930),Mystery|Thriller,02/08/2017 16:24
2221,Blackmail (1929),Drama|Thriller,02/08/2017 16:24
2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,02/08/2017 16:24
2231,Rounders (1998),Drama,02/08/2017 16:24
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,02/08/2017 16:24
2236,Simon Birch (1998),Drama,02/08/2017 16:24
2237,Without Limits (1998),Drama,02/08/2017 16:24
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,02/08/2017 16:24
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,02/08/2017 16:24
2240,My Bodyguard (1980),Drama,02/08/2017 16:24
2241,Class (1983),Comedy,02/08/2017 16:24
2243,Broadcast News (1987),Comedy|Drama|Romance,02/08/2017 16:24
2244,"Allnighter, The (1987)",Comedy|Romance,02/08/2017 16:24
2245,Working Girl (1988),Comedy|Drama|Romance,02/08/2017 16:24
2246,Stars and Bars (1988),Action|Comedy|Romance,02/08/2017 16:24
2247,Married to the Mob (1988),Comedy,02/08/2017 16:24
2248,Say Anything... (1989),Comedy|Drama|Romance,02/08/2017 16:24
2249,My Blue Heaven (1990),Comedy,02/08/2017 16:24
2250,Men Don't Leave (1990),Drama,02/08/2017 16:24
2252,Hero (1992),Comedy|Drama,02/08/2017 16:24
2253,Toys (1992),Comedy|Fantasy,02/08/2017 16:24
2254,Choices (1981),Drama,02/08/2017 16:24
2255,Young Doctors in Love (1982),Comedy,02/08/2017 16:24
2256,Parasite (1982),Horror|Sci-Fi,02/08/2017 16:24
2257,No Small Affair (1984),Comedy|Romance,02/08/2017 16:24
2259,Blame It on Rio (1984),Comedy|Romance,02/08/2017 16:24
2260,Wisdom (1986),Crime|Drama,02/08/2017 16:24
2261,One Crazy Summer (1986),Comedy,02/08/2017 16:24
2262,About Last Night... (1986),Comedy|Drama|Romance,02/08/2017 16:24
2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,02/08/2017 16:24
2264,We're No Angels (1989),Comedy|Crime,02/08/2017 16:24
2265,Nothing But Trouble (1991),Adventure|Comedy,02/08/2017 16:24
2266,"Butcher's Wife, The (1991)",Comedy|Romance,02/08/2017 16:24
2267,Mortal Thoughts (1991),Mystery|Thriller,02/08/2017 16:24
2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,02/08/2017 16:24
2269,Indecent Proposal (1993),Drama|Romance,02/08/2017 16:24
2271,Permanent Midnight (1998),Drama,02/08/2017 16:24
2272,One True Thing (1998),Drama,02/08/2017 16:24
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,02/08/2017 16:24
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,02/08/2017 16:24
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,02/08/2017 16:24
2278,Ronin (1998),Action|Crime|Thriller,02/08/2017 16:24
2279,Urban Legend (1998),Horror|Thriller,02/08/2017 16:24
2280,Clay Pigeons (1998),Crime,02/08/2017 16:24
2282,Pecker (1998),Comedy|Drama,02/08/2017 16:24
2283,"Sheltering Sky, The (1990)",Drama,02/08/2017 16:24
2284,Bandit Queen (1994),Drama,02/08/2017 16:24
2285,If.... (1968),Drama,02/08/2017 16:24
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,02/08/2017 16:24
2287,Them! (1954),Horror|Sci-Fi|Thriller,02/08/2017 16:24
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,02/08/2017 16:24
2289,"Player, The (1992)",Comedy|Crime|Drama,02/08/2017 16:24
2290,Stardust Memories (1980),Comedy|Drama,02/08/2017 16:24
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,02/08/2017 16:24
2292,Overnight Delivery (1998),Comedy|Romance,02/08/2017 16:24
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,02/08/2017 16:24
2295,"Impostors, The (1998)",Comedy,02/08/2017 16:24
2296,"Night at the Roxbury, A (1998)",Comedy,02/08/2017 16:24
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,02/08/2017 16:24
2300,"Producers, The (1968)",Comedy,02/08/2017 16:24
2301,History of the World: Part I (1981),Comedy|Musical,02/08/2017 16:24
2302,My Cousin Vinny (1992),Comedy,02/08/2017 16:24
2303,Nashville (1975),Drama|Musical,02/08/2017 16:24
2304,Love Is the Devil (1998),Drama,02/08/2017 16:24
2305,Slam (1998),Drama,02/08/2017 16:24
2306,Holy Man (1998),Comedy,02/08/2017 16:24
2307,One Tough Cop (1998),Action|Crime,02/08/2017 16:24
2310,"Mighty, The (1998)",Drama,02/08/2017 16:24
2311,2010: The Year We Make Contact (1984),Sci-Fi,02/08/2017 16:24
2312,Children of a Lesser God (1986),Drama,02/08/2017 16:24
2313,"Elephant Man, The (1980)",Drama,02/08/2017 16:24
2314,Beloved (1998),Drama,02/08/2017 16:24
2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,02/08/2017 16:24
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,02/08/2017 16:24
2318,Happiness (1998),Comedy|Drama,02/08/2017 16:24
2320,Apt Pupil (1998),Drama|Thriller,02/08/2017 16:24
2321,Pleasantville (1998),Comedy|Drama|Fantasy,02/08/2017 16:24
2322,Soldier (1998),Action|Sci-Fi|War,02/08/2017 16:24
2323,"Cruise, The (1998)",Documentary,02/08/2017 16:24
2324,Life Is Beautiful (La Vita Ã¨ bella) (1997),Comedy|Drama|Romance|War,02/08/2017 16:24
2325,Orgazmo (1997),Comedy,02/08/2017 16:24
2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,02/08/2017 16:24
2328,Vampires (1998),Horror|Western,02/08/2017 16:24
2329,American History X (1998),Crime|Drama,02/08/2017 16:24
2330,Hands on a Hard Body (1996),Comedy|Documentary,02/08/2017 16:24
2331,Living Out Loud (1998),Comedy|Drama|Romance,02/08/2017 16:24
2333,Gods and Monsters (1998),Drama,02/08/2017 16:24
2334,"Siege, The (1998)",Action|Thriller,02/08/2017 16:24
2335,"Waterboy, The (1998)",Comedy,02/08/2017 16:24
2336,Elizabeth (1998),Drama,02/08/2017 16:24
2337,Velvet Goldmine (1998),Drama,02/08/2017 16:24
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,02/08/2017 16:24
2339,I'll Be Home For Christmas (1998),Comedy|Romance,02/08/2017 16:24
2340,Meet Joe Black (1998),Romance,02/08/2017 16:24
2342,Hard Core Logo (1996),Comedy|Drama,02/08/2017 16:24
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,02/08/2017 16:24
2345,Desert Bloom (1986),Drama,02/08/2017 16:24
2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,02/08/2017 16:24
2347,"Pope of Greenwich Village, The (1984)",Drama,02/08/2017 16:24
2348,Sid and Nancy (1986),Drama,02/08/2017 16:24
2349,Mona Lisa (1986),Comedy|Thriller,02/08/2017 16:24
2350,Heart Condition (1990),Comedy,02/08/2017 16:24
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,02/08/2017 16:24
2352,"Big Chill, The (1983)",Comedy|Drama,02/08/2017 16:24
2353,Enemy of the State (1998),Action|Thriller,02/08/2017 16:24
2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy,02/08/2017 16:24
2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,02/08/2017 16:24
2356,Celebrity (1998),Comedy,02/08/2017 16:24
2357,Central Station (Central do Brasil) (1998),Drama,02/08/2017 16:24
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,02/08/2017 16:24
2360,"Celebration, The (Festen) (1998)",Drama,02/08/2017 16:24
2361,Pink Flamingos (1972),Comedy,02/08/2017 16:24
2362,Glen or Glenda (1953),Drama,02/08/2017 16:24
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,02/08/2017 16:24
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,02/08/2017 16:24
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,02/08/2017 16:24
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,02/08/2017 16:24
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,02/08/2017 16:24
2368,King Kong Lives (1986),Adventure|Sci-Fi,02/08/2017 16:24
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,02/08/2017 16:24
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,02/08/2017 16:24
2371,Fletch (1985),Comedy|Crime|Mystery,02/08/2017 16:24
2372,Fletch Lives (1989),Comedy,02/08/2017 16:24
2373,Red Sonja (1985),Action|Adventure|Fantasy,02/08/2017 16:24
2374,Gung Ho (1986),Comedy|Drama,02/08/2017 16:24
2375,"Money Pit, The (1986)",Comedy,02/08/2017 16:24
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller,02/08/2017 16:24
2377,Lifeforce (1985),Horror|Sci-Fi,02/08/2017 16:24
2378,Police Academy (1984),Comedy|Crime,02/08/2017 16:24
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,02/08/2017 16:24
2380,Police Academy 3: Back in Training (1986),Comedy|Crime,02/08/2017 16:24
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,02/08/2017 16:24
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,02/08/2017 16:24
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,02/08/2017 16:24
2384,Babe: Pig in the City (1998),Adventure|Children|Drama,02/08/2017 16:24
2385,Home Fries (1998),Comedy|Romance,02/08/2017 16:24
2386,Jerry Springer: Ringmaster (1998),Comedy|Drama,02/08/2017 16:24
2387,Very Bad Things (1998),Comedy|Crime,02/08/2017 16:24
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,02/08/2017 16:24
2389,Psycho (1998),Crime|Horror|Thriller,02/08/2017 16:24
2390,Little Voice (1998),Comedy,02/08/2017 16:24
2391,"Simple Plan, A (1998)",Crime|Drama|Thriller,02/08/2017 16:24
2392,Jack Frost (1998),Children|Comedy|Drama,02/08/2017 16:24
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,02/08/2017 16:24
2394,"Prince of Egypt, The (1998)",Animation|Musical,02/08/2017 16:24
2395,Rushmore (1998),Comedy|Drama,02/08/2017 16:24
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,02/08/2017 16:24
2397,Mass Appeal (1984),Drama,02/08/2017 16:24
2398,Miracle on 34th Street (1947),Comedy|Drama,02/08/2017 16:24
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,02/08/2017 16:24
2400,Prancer (1989),Children|Drama|Fantasy,02/08/2017 16:24
2401,Pale Rider (1985),Western,02/08/2017 16:24
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,02/08/2017 16:24
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,02/08/2017 16:24
2404,Rambo III (1988),Action|Adventure|Thriller|War,02/08/2017 16:24
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,02/08/2017 16:24
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,02/08/2017 16:24
2407,Cocoon (1985),Comedy|Sci-Fi,02/08/2017 16:24
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,02/08/2017 16:24
2409,Rocky II (1979),Action|Drama,02/08/2017 16:24
2410,Rocky III (1982),Action|Drama,02/08/2017 16:24
2411,Rocky IV (1985),Action|Drama,02/08/2017 16:24
2412,Rocky V (1990),Action|Drama,02/08/2017 16:24
2413,Clue (1985),Comedy|Crime|Mystery|Thriller,02/08/2017 16:24
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,02/08/2017 16:24
2415,Violets Are Blue... (1986),Drama|Romance,02/08/2017 16:24
2416,Back to School (1986),Comedy,02/08/2017 16:24
2417,Heartburn (1986),Comedy|Drama,02/08/2017 16:24
2418,Nothing in Common (1986),Comedy,02/08/2017 16:24
2419,Extremities (1986),Drama|Thriller,02/08/2017 16:24
2420,"Karate Kid, The (1984)",Drama,02/08/2017 16:24
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,02/08/2017 16:24
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,02/08/2017 16:24
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,02/08/2017 16:24
2424,You've Got Mail (1998),Comedy|Romance,02/08/2017 16:24
2425,"General, The (1998)",Crime,02/08/2017 16:24
2427,"Thin Red Line, The (1998)",Action|Drama|War,02/08/2017 16:24
2428,"Faculty, The (1998)",Horror|Sci-Fi,02/08/2017 16:24
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,02/08/2017 16:24
2430,Mighty Joe Young (1949),Adventure|Children|Drama,02/08/2017 16:24
2431,Patch Adams (1998),Comedy|Drama,02/08/2017 16:24
2432,Stepmom (1998),Drama,02/08/2017 16:24
2433,"Civil Action, A (1998)",Drama,02/08/2017 16:24
2434,Down in the Delta (1998),Drama,02/08/2017 16:24
2435,Hurlyburly (1998),Drama,02/08/2017 16:24
2436,Tea with Mussolini (1999),Comedy|Drama|War,02/08/2017 16:24
2437,Wilde (1997),Drama,02/08/2017 16:24
2438,Outside Ozona (1998),Comedy|Drama|Thriller,02/08/2017 16:24
2439,Affliction (1997),Drama,02/08/2017 16:24
2440,Another Day in Paradise (1998),Drama,02/08/2017 16:24
2441,"Hi-Lo Country, The (1998)",Drama|Romance|Western,02/08/2017 16:24
2442,Hilary and Jackie (1998),Drama,02/08/2017 16:24
2443,Playing by Heart (1998),Drama|Romance,02/08/2017 16:24
2445,At First Sight (1999),Drama,02/08/2017 16:24
2446,In Dreams (1999),Horror|Thriller,02/08/2017 16:24
2447,Varsity Blues (1999),Comedy|Drama,02/08/2017 16:24
2448,Virus (1999),Horror|Sci-Fi,02/08/2017 16:24
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy,02/08/2017 16:24
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,02/08/2017 16:24
2451,"Gate, The (1987)",Horror,02/08/2017 16:24
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,02/08/2017 16:24
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,02/08/2017 16:24
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,02/08/2017 16:24
2456,"Fly II, The (1989)",Horror|Sci-Fi,02/08/2017 16:24
2457,Running Scared (1986),Action|Comedy,02/08/2017 16:24
2458,Armed and Dangerous (1986),Comedy|Crime,02/08/2017 16:24
2459,"Texas Chainsaw Massacre, The (1974)",Horror,02/08/2017 16:24
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,02/08/2017 16:24
2461,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller,02/08/2017 16:24
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,02/08/2017 16:24
2463,Ruthless People (1986),Comedy,02/08/2017 16:24
2464,Trick or Treat (1986),Horror,02/08/2017 16:24
2465,Deadly Friend (1986),Horror,02/08/2017 16:24
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,02/08/2017 16:24
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,02/08/2017 16:24
2469,Peggy Sue Got Married (1986),Comedy|Drama,02/08/2017 16:24
2470,Crocodile Dundee (1986),Adventure|Comedy,02/08/2017 16:24
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,02/08/2017 16:24
2472,Tough Guys (1986),Comedy,02/08/2017 16:24
2473,Soul Man (1986),Comedy,02/08/2017 16:24
2474,"Color of Money, The (1986)",Drama,02/08/2017 16:24
2475,52 Pick-Up (1986),Action|Mystery|Thriller,02/08/2017 16:24
2476,Heartbreak Ridge (1986),Action|War,02/08/2017 16:24
2478,Â¡Three Amigos! (1986),Comedy|Western,02/08/2017 16:24
2479,Gloria (1999),Drama|Thriller,02/08/2017 16:24
2481,My Name Is Joe (1998),Drama|Romance,02/08/2017 16:24
2482,Still Crazy (1998),Comedy|Romance,02/08/2017 16:24
2483,"Day of the Beast, The (DÃ_a de la Bestia, El) (1995)",Adventure|Comedy|Thriller,02/08/2017 16:24
2485,She's All That (1999),Comedy|Romance,02/08/2017 16:24
2486,"24 Hour Woman, The (1998)",Comedy|Drama,02/08/2017 16:24
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,02/08/2017 16:24
2488,Peeping Tom (1960),Drama|Horror|Thriller,02/08/2017 16:24
2490,Payback (1999),Action|Thriller,02/08/2017 16:24
2491,Simply Irresistible (1999),Comedy|Romance,02/08/2017 16:24
2492,20 Dates (1998),Comedy|Romance,02/08/2017 16:24
2493,"Harmonists, The (1997)",Drama,02/08/2017 16:24
2494,"Last Days, The (1998)",Documentary,02/08/2017 16:24
2495,"Fantastic Planet, The (PlanÃ¨te sauvage, La) (1973)",Animation|Sci-Fi,02/08/2017 16:24
2496,Blast from the Past (1999),Comedy|Romance,02/08/2017 16:24
2497,Message in a Bottle (1999),Romance,02/08/2017 16:24
2498,My Favorite Martian (1999),Comedy|Sci-Fi,02/08/2017 16:24
2499,God Said 'Ha!' (1998),Comedy,02/08/2017 16:24
2500,Jawbreaker (1999),Comedy,02/08/2017 16:24
2501,October Sky (1999),Drama,02/08/2017 16:24
2502,Office Space (1999),Comedy|Crime,02/08/2017 16:24
2504,200 Cigarettes (1999),Comedy|Drama,02/08/2017 16:24
2505,8MM (1999),Drama|Mystery|Thriller,02/08/2017 16:24
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,02/08/2017 16:24
2507,Breakfast of Champions (1999),Comedy|Sci-Fi,02/08/2017 16:24
2511,"Long Goodbye, The (1973)",Crime|Film-Noir,02/08/2017 16:24
2513,Pet Sematary (1989),Horror,02/08/2017 16:24
2514,Pet Sematary II (1992),Comedy|Horror,02/08/2017 16:24
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,02/08/2017 16:24
2516,Children of the Corn III (1994),Horror,02/08/2017 16:24
2517,Christine (1983),Horror,02/08/2017 16:24
2518,Night Shift (1982),Comedy,02/08/2017 16:24
2519,House on Haunted Hill (1959),Drama|Horror|Thriller,02/08/2017 16:24
2520,Airport (1970),Drama,02/08/2017 16:24
2521,Airport 1975 (1974),Action|Drama|Thriller,02/08/2017 16:24
2522,Airport '77 (1977),Drama,02/08/2017 16:24
2523,Rollercoaster (1977),Drama|Thriller,02/08/2017 16:24
2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,02/08/2017 16:24
2525,Alligator (1980),Action|Horror|Sci-Fi,02/08/2017 16:24
2526,Meteor (1979),Sci-Fi,02/08/2017 16:24
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,02/08/2017 16:24
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,02/08/2017 16:24
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,02/08/2017 16:24
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,02/08/2017 16:24
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,02/08/2017 16:24
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,02/08/2017 16:24
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,02/08/2017 16:24
2534,Avalanche (1978),Action,02/08/2017 16:24
2535,Earthquake (1974),Action|Drama|Thriller,02/08/2017 16:24
2536,"Concorde: Airport '79, The (1979)",Drama,02/08/2017 16:24
2537,Beyond the Poseidon Adventure (1979),Adventure,02/08/2017 16:24
2539,Analyze This (1999),Comedy,02/08/2017 16:24
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,02/08/2017 16:24
2541,Cruel Intentions (1999),Drama,02/08/2017 16:24
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,02/08/2017 16:24
2545,Relax... It's Just Sex (1998),Comedy,02/08/2017 16:24
2546,"Deep End of the Ocean, The (1999)",Drama,02/08/2017 16:24
2548,"Rage: Carrie 2, The (1999)",Horror,02/08/2017 16:24
2549,Wing Commander (1999),Action|Sci-Fi,02/08/2017 16:24
2550,"Haunting, The (1963)",Horror|Thriller,02/08/2017 16:24
2551,Dead Ringers (1988),Drama|Horror|Thriller,02/08/2017 16:24
2552,My Boyfriend's Back (1993),Comedy,02/08/2017 16:24
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,02/08/2017 16:24
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,02/08/2017 16:24
2555,Baby Geniuses (1999),Comedy,02/08/2017 16:24
2557,I Stand Alone (Seul contre tous) (1998),Drama|Thriller,02/08/2017 16:24
2558,Forces of Nature (1999),Comedy|Romance,02/08/2017 16:24
2559,"King and I, The (1999)",Animation|Children,02/08/2017 16:24
2560,Ravenous (1999),Horror|Thriller,02/08/2017 16:24
2561,True Crime (1999),Crime|Thriller,02/08/2017 16:24
2562,Bandits (1997),Drama,02/08/2017 16:24
2563,Dangerous Beauty (1998),Drama,02/08/2017 16:24
2565,"King and I, The (1956)",Drama|Musical|Romance,02/08/2017 16:24
2566,Doug's 1st Movie (1999),Animation|Children,02/08/2017 16:24
2567,EDtv (1999),Comedy,02/08/2017 16:24
2568,"Mod Squad, The (1999)",Action|Crime,02/08/2017 16:24
2569,Among Giants (1998),Comedy|Drama|Romance,02/08/2017 16:24
2570,"Walk on the Moon, A (1999)",Drama|Romance,02/08/2017 16:24
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,02/08/2017 16:24
2572,10 Things I Hate About You (1999),Comedy|Romance,02/08/2017 16:24
2573,Tango (1998),Drama|Musical,02/08/2017 16:24
